option1,option2,option3
leone,lanterna,rana,ciliegio,cassettiera,appuntamento
crostino,equilibrio,cuscino,autostrada,rosa,succo
ciliegio,mappa,bidet,mappa,pomodoro,coccodrillo
succo,bersaglio,rosa,autorità,sega,agenda
ciotola,mappa,gessetto,pidocchio,posacenere,cassettiera
fiammifero,satellite,stuzzicadenti,posacenere,sole,sega
pomodoro,libreria,spinaci,crostino,posacenere,lanterna
succo,mais,lattuga,libreria,lattuga,soglia
penna,viola,verde,pidocchio,﻿anello,coperta
cuscino,forchetta,fiammifero,spremiagrumi,pidocchio,autostrada
limone,damigiana,candela,cuscino,blu,damigiana
﻿anello,braccialetto,piatto,appuntamento,rosa,menta
gessetto,giallo,sole,equilibrio,cucchiaio,succo
penna,caramella,giallo,soglia,rosa,equilatero
timone,mais,cipolla,eccentrico,cuscino,crostino
mais,equilatero,fiammifero,succo,cucchiaio,bidet
posacenere,mappa,posacenere,soglia,diario,coccodrillo
rosa,appuntamento,limone,sole,crostino,documento
braccialetto,crostino,forchetta,crostino,lattuga,documento
lavagna,pomodoro,blu,autorità,stuzzicadenti,rana
damigiana,agenda,lavagna,sole,succo,crostino
timone,libreria,cipolla,posacenere,cuscino,equilibrio
candela,cavolo,sega,ciliegio,coperta,crostino
coperta,documento,portafoglio,rana,spremiagrumi,satellite
autostrada,cassettiera,blu,appuntamento,rosa,damigiana
pomodoro,sega,braccialetto,agenda,portafoglio,lanterna
verde,eccentrico,ciotola,equilibrio,blu,cassettiera
coperta,coccodrillo,bersaglio,soglia,candela,portafoglio
lavagna,ciliegio,spinaci,equilibrio,diario,succo
sole,libreria,stuzzicadenti,cipolla,pidocchio,autorità
﻿anello,limone,piatto,sega,stuzzicadenti,panchina
cucchiaio,cuscino,ciotola,soglia,menta,panchina
giallo,caramella,viola,pidocchio,verde,limone
pomodoro,autostrada,giallo,coccodrillo,mais,damigiana
cucchiaio,agenda,coccodrillo,libreria,cuscino,diario
lavagna,equilatero,gessetto,cipolla,penna,leone
blu,lanterna,penna,rana,giallo,cassettiera
cavolo,documento,succo,agenda,forchetta,blu
limone,mais,eccentrico,ciliegio,ciliegio,soglia
ciotola,bersaglio,mappa,libreria,menta,posacenere
braccialetto,fiammifero,spremiagrumi,cipolla,portafoglio,agenda
﻿anello,agenda,forchetta,timone,portafoglio,eccentrico
penna,limone,blu,equilatero,stuzzicadenti,giallo
pomodoro,appuntamento,eccentrico,equilibrio,braccialetto,caramella
mais,posacenere,damigiana,autostrada,spinaci,bersaglio
portafoglio,posacenere,cavolo,mais,gessetto,eccentrico
piatto,spinaci,﻿anello,ciliegio,succo,pidocchio
gessetto,portafoglio,pomodoro,bersaglio,bidet,sega
portafoglio,autorità,lanterna,damigiana,penna,posacenere
cuscino,damigiana,forchetta,giallo,stuzzicadenti,crostino
diario,pomodoro,ciotola,libreria,mais,bersaglio
portafoglio,viola,viola,leone,menta,cavolo
sole,coccodrillo,giallo,documento,fiammifero,mappa
stuzzicadenti,blu,lattuga,ciliegio,ciotola,piatto
timone,lanterna,diario,equilibrio,bidet,caramella
spremiagrumi,posacenere,pidocchio,satellite,autostrada,appuntamento
coperta,rana,fiammifero,bersaglio,forchetta,gessetto
timone,succo,satellite,autorità,mais,pidocchio
pomodoro,posacenere,equilibrio,documento,limone,equilibrio
braccialetto,pomodoro,timone,appuntamento,stuzzicadenti,appuntamento
caramella,libreria,cuscino,satellite,fiammifero,lattuga
sole,mais,coccodrillo,autorità,diario,posacenere
cucchiaio,spinaci,giallo,leone,pomodoro,soglia
ciotola,rosa,spinaci,ciliegio,panchina,caramella
mais,bidet,braccialetto,equilibrio,menta,lattuga
verde,coccodrillo,piatto,mais,blu,leone
cucchiaio,fiammifero,spinaci,coccodrillo,diario,mais
gessetto,agenda,cucchiaio,equilatero,fiammifero,crostino
rana,equilibrio,fiammifero,panchina,gessetto,eccentrico
lavagna,coccodrillo,giallo,satellite,succo,autorità
cucchiaio,giallo,cavolo,autorità,diario,forchetta
spinaci,pidocchio,lanterna,crostino,forchetta,coccodrillo
gessetto,cavolo,gessetto,equilatero,eccentrico,appuntamento
﻿anello,equilibrio,cuscino,limone,forchetta,portafoglio
forchetta,eccentrico,forchetta,cavolo,equilatero,bersaglio
fiammifero,limone,eccentrico,documento,timone,documento
coccodrillo,satellite,lattuga,ciliegio,eccentrico,crostino
pomodoro,equilibrio,cucchiaio,appuntamento,pomodoro,libreria
portafoglio,rosa,giallo,blu,rosa,limone
ciotola,fiammifero,eccentrico,libreria,stuzzicadenti,blu
sole,autostrada,viola,pidocchio,rana,autorità
coperta,pomodoro,penna,eccentrico,sole,autorità
menta,autostrada,lavagna,stuzzicadenti,lanterna,caramella
rosa,appuntamento,viola,succo,candela,cuscino
mais,libreria,candela,diario,crostino,soglia
agenda,autostrada,equilibrio,autostrada,timone,viola
verde,limone,braccialetto,penna,mais,mappa
spremiagrumi,pidocchio,panchina,sega,portafoglio,giallo
verde,rana,satellite,libreria,﻿anello,lavagna
braccialetto,cuscino,﻿anello,cipolla,coperta,cucchiaio
ciotola,timone,fiammifero,lanterna,sole,soglia
sole,rana,diario,mappa,﻿anello,candela
rana,pidocchio,cucchiaio,blu,forchetta,soglia
ciotola,bersaglio,portafoglio,leone,cavolo,coccodrillo
coperta,cavolo,braccialetto,fiammifero,crostino,ciliegio
spremiagrumi,autorità,limone,crostino,stuzzicadenti,timone
posacenere,libreria,posacenere,mappa,viola,equilibrio
lavagna,crostino,bersaglio,autostrada,succo,damigiana
coperta,lanterna,ciotola,gessetto,verde,satellite
﻿anello,caramella,succo,ciliegio,coperta,crostino
cavolo,equilibrio,diario,giallo,﻿anello,spremiagrumi
﻿anello,bidet,mais,lanterna,lavagna,agenda
stuzzicadenti,soglia,coccodrillo,mappa,bidet,documento
candela,panchina,lattuga,sega,rosa,cavolo
verde,sega,candela,agenda,lattuga,documento
ciotola,spremiagrumi,candela,cipolla,timone,ciliegio
equilatero,libreria,equilatero,equilibrio,verde,pomodoro
spremiagrumi,pomodoro,timone,rana,ciotola,verde
gessetto,pomodoro,ciotola,lavagna,autostrada,appuntamento
libreria,autostrada,candela,equilibrio,piatto,leone
timone,autostrada,limone,lanterna,limone,libreria
portafoglio,mais,timone,lanterna,fiammifero,lattuga
pidocchio,equilibrio,stuzzicadenti,autostrada,stuzzicadenti,leone
rana,autostrada,lanterna,libreria,lattuga,caramella
cuscino,appuntamento,spinaci,cassettiera,mappa,equilibrio
viola,panchina,lavagna,soglia,penna,caramella
fiammifero,leone,﻿anello,diario,coperta,ciliegio
timone,pomodoro,﻿anello,sole,spremiagrumi,caramella
cucchiaio,lattuga,forchetta,leone,forchetta,posacenere
giallo,viola,candela,ciotola,menta,posacenere
pidocchio,bersaglio,diario,equilatero,damigiana,documento
gessetto,autorità,sole,documento,blu,equilibrio
mappa,autostrada,menta,lattuga,candela,appuntamento
cipolla,libreria,mais,documento,pomodoro,coccodrillo
coccodrillo,bersaglio,viola,libreria,penna,panchina
rosa,rana,ciotola,pomodoro,caramella,soglia
braccialetto,agenda,sole,menta,cipolla,mais
stuzzicadenti,lattuga,cipolla,satellite,cavolo,damigiana
gessetto,leone,ciotola,portafoglio,lattuga,equilatero
cuscino,penna,forchetta,viola,stuzzicadenti,verde
menta,leone,posacenere,damigiana,penna,piatto
cucchiaio,verde,braccialetto,stuzzicadenti,cipolla,lanterna
penna,agenda,verde,cassettiera,cuscino,menta
cucchiaio,portafoglio,penna,rosa,bidet,damigiana
timone,satellite,giallo,autorità,penna,satellite
sega,agenda,bidet,appuntamento,forchetta,lanterna
gessetto,verde,forchetta,penna,braccialetto,portafoglio
cucchiaio,autostrada,candela,bidet,viola,limone
coperta,spinaci,forchetta,limone,diario,libreria
giallo,mappa,candela,documento,caramella,sega
coperta,penna,piatto,documento,﻿anello,crostino
﻿anello,rosa,diario,blu,spinaci,sega
portafoglio,appuntamento,lavagna,portafoglio,cuscino,caramella
viola,spremiagrumi,ciotola,satellite,succo,eccentrico
cucchiaio,libreria,cucchiaio,leone,gessetto,documento
ciotola,appuntamento,succo,appuntamento,lavagna,spremiagrumi
cucchiaio,bidet,lavagna,menta,cucchiaio,damigiana
damigiana,agenda,panchina,libreria,mappa,agenda
pomodoro,mappa,gessetto,viola,blu,leone
pomodoro,lanterna,equilibrio,documento,braccialetto,pidocchio
lavagna,equilibrio,fiammifero,ciliegio,cucchiaio,mais
cuscino,soglia,fiammifero,mappa,penna,equilibrio
eccentrico,ciliegio,bidet,libreria,piatto,viola
ciliegio,agenda,braccialetto,pomodoro,braccialetto,posacenere
cuscino,sega,spinaci,autostrada,penna,timone
portafoglio,sega,mais,bersaglio,mais,cassettiera
ciotola,piatto,coccodrillo,autostrada,equilibrio,autorità
succo,pidocchio,candela,satellite,sega,soglia
caramella,bersaglio,portafoglio,verde,cucchiaio,panchina
spremiagrumi,lanterna,rosa,pidocchio,limone,ciliegio
candela,damigiana,limone,agenda,leone,lanterna
succo,cavolo,﻿anello,viola,leone,caramella
fiammifero,menta,spremiagrumi,libreria,candela,mais
mais,rana,coperta,autostrada,penna,blu
cavolo,mappa,portafoglio,timone,diario,posacenere
lavagna,cavolo,leone,appuntamento,caramella,equilibrio
ciliegio,appuntamento,cipolla,posacenere,fiammifero,giallo
leone,autorità,mais,ciliegio,piatto,rosa
mais,equilatero,candela,sega,lavagna,leone
blu,satellite,limone,bidet,rosa,damigiana
portafoglio,lattuga,lavagna,autorità,pomodoro,mais
viola,autorità,braccialetto,panchina,verde,cipolla
portafoglio,blu,cuscino,piatto,cuscino,lanterna
rosa,sole,sole,equilibrio,﻿anello,mais
cavolo,rana,eccentrico,mappa,spinaci,satellite
candela,piatto,﻿anello,rana,portafoglio,agenda
candela,menta,coperta,bidet,sole,cavolo
rosa,lanterna,lanterna,pidocchio,piatto,cassettiera
forchetta,satellite,lanterna,eccentrico,piatto,succo
blu,crostino,forchetta,autostrada,ciotola,sega
coperta,diario,verde,spremiagrumi,viola,leone
posacenere,soglia,documento,appuntamento,lattuga,pomodoro
piatto,eccentrico,cucchiaio,agenda,satellite,equilibrio
coccodrillo,appuntamento,gessetto,bidet,gessetto,piatto
ciotola,damigiana,diario,penna,gessetto,soglia
satellite,soglia,spremiagrumi,agenda,portafoglio,panchina
gessetto,rosa,mais,autorità,piatto,lanterna
verde,autostrada,cuscino,rana,coperta,cassettiera
posacenere,panchina,coperta,limone,posacenere,equilibrio
verde,panchina,portafoglio,sole,coperta,gessetto
penna,verde,braccialetto,sole,pomodoro,crostino
braccialetto,soglia,blu,cavolo,leone,soglia
coperta,mais,leone,sega,blu,panchina
spremiagrumi,coccodrillo,lattuga,bersaglio,sole,bersaglio
ciotola,succo,diario,agenda,ciotola,autostrada
candela,lavagna,documento,soglia,cucchiaio,timone
timone,spremiagrumi,coperta,forchetta,piatto,pidocchio
sole,libreria,coperta,stuzzicadenti,limone,lattuga
cuscino,blu,giallo,sole,diario,cipolla
sega,autostrada,piatto,bidet,ciliegio,bersaglio
﻿anello,coccodrillo,rosa,mappa,spremiagrumi,documento
ciotola,panchina,timone,equilatero,stuzzicadenti,bersaglio
cavolo,libreria,candela,pomodoro,candela,forchetta
coperta,appuntamento,gessetto,coccodrillo,penna,leone
blu,rosa,lavagna,equilatero,cucchiaio,caramella
giallo,equilibrio,﻿anello,pomodoro,soglia,appuntamento
crostino,caramella,rosa,cassettiera,eccentrico,damigiana
ciotola,viola,diario,gessetto,cavolo,bersaglio
lavagna,cipolla,penna,spinaci,menta,sega
cucchiaio,forchetta,braccialetto,verde,timone,posacenere
verde,bersaglio,pidocchio,ciliegio,viola,damigiana
lanterna,documento,damigiana,mappa,candela,blu
succo,lanterna,verde,appuntamento,panchina,autorità
cavolo,crostino,agenda,appuntamento,giallo,cipolla
giallo,succo,crostino,satellite,eccentrico,autostrada
diario,timone,cuscino,portafoglio,﻿anello,cavolo
coccodrillo,bidet,giallo,posacenere,rana,sega
blu,lattuga,rana,bidet,blu,caramella
rana,mappa,coperta,fiammifero,crostino,bersaglio
cassettiera,appuntamento,spinaci,bersaglio,coperta,rosa
rosa,caramella,cipolla,documento,ciotola,agenda
stuzzicadenti,documento,cucchiaio,spremiagrumi,bersaglio,documento
ciotola,posacenere,stuzzicadenti,lanterna,leone,documento
cipolla,mappa,sega,libreria,cavolo,autostrada
autorità,appuntamento,braccialetto,forchetta,portafoglio,coccodrillo
mais,satellite,mais,appuntamento,fiammifero,libreria
mais,soglia,libreria,autorità,cucchiaio,pomodoro
penna,sole,stuzzicadenti,cassettiera,coperta,blu
lanterna,sega,lavagna,caramella,﻿anello,lanterna
succo,bersaglio,crostino,autostrada,﻿anello,agenda
diario,soglia,﻿anello,stuzzicadenti,verde,cavolo
portafoglio,autostrada,diario,pidocchio,rosa,satellite
spinaci,posacenere,viola,crostino,equilatero,appuntamento
giallo,rosa,cuscino,pomodoro,lavagna,sega
lattuga,satellite,coperta,panchina,spremiagrumi,sega
cavolo,pidocchio,braccialetto,bersaglio,coperta,eccentrico
damigiana,appuntamento,gessetto,equilibrio,spremiagrumi,cipolla
ciliegio,autostrada,coperta,sole,cipolla,cassettiera
diario,bersaglio,stuzzicadenti,spinaci,mais,bidet
stuzzicadenti,ciliegio,damigiana,bersaglio,eccentrico,pidocchio
diario,viola,stuzzicadenti,rosa,spinaci,pomodoro
sole,pomodoro,blu,spremiagrumi,ciotola,lanterna
libreria,agenda,fiammifero,lavagna,fiammifero,cassettiera
bersaglio,soglia,cucchiaio,posacenere,cuscino,libreria
menta,spinaci,cipolla,panchina,coperta,damigiana
portafoglio,cavolo,lavagna,pomodoro,equilatero,satellite
portafoglio,caramella,equilatero,caramella,documento,autorità
viola,ciliegio,piatto,giallo,ciotola,crostino
candela,coccodrillo,candela,soglia,succo,rana
coperta,spremiagrumi,gessetto,damigiana,piatto,sega
viola,spinaci,ciotola,leone,candela,sole
braccialetto,autostrada,penna,posacenere,caramella,appuntamento
ciliegio,mappa,lattuga,mais,candela,coperta
forchetta,documento,diario,ciliegio,leone,equilatero
viola,pomodoro,﻿anello,braccialetto,timone,blu
viola,menta,spremiagrumi,menta,stuzzicadenti,pomodoro
lavagna,posacenere,equilibrio,appuntamento,braccialetto,mais
cuscino,equilibrio,lavagna,verde,spinaci,leone
lanterna,autorità,penna,equilatero,pidocchio,sega
spremiagrumi,leone,diario,leone,braccialetto,rosa
cuscino,agenda,piatto,cipolla,equilatero,sega
fiammifero,soglia,autorità,soglia,leone,satellite
panchina,pidocchio,blu,menta,gessetto,agenda
crostino,agenda,limone,posacenere,portafoglio,crostino
fiammifero,bersaglio,﻿anello,appuntamento,coperta,soglia
giallo,rana,pomodoro,damigiana,lattuga,damigiana
leone,mappa,autostrada,cassettiera,fiammifero,spinaci
ciotola,cassettiera,lattuga,spinaci,lattuga,leone
braccialetto,bidet,crostino,documento,cucchiaio,documento
autostrada,autorità,coperta,sega,cucchiaio,sole
timone,appuntamento,gessetto,mappa,ciotola,penna
spremiagrumi,panchina,lavagna,giallo,succo,pomodoro
spinaci,agenda,cuscino,lavagna,timone,equilibrio
diario,caramella,﻿anello,libreria,penna,cavolo
lanterna,agenda,cuscino,diario,succo,satellite
candela,bersaglio,bidet,soglia,coperta,autorità
lattuga,rana,succo,bidet,gessetto,cassettiera
menta,libreria,﻿anello,piatto,sole,cipolla
blu,autostrada,damigiana,soglia,piatto,autostrada
ciotola,sole,lavagna,damigiana,braccialetto,cucchiaio
diario,sega,piatto,ciliegio,lavagna,succo
timone,mappa,rana,soglia,forchetta,mais
blu,autorità,candela,libreria,limone,autorità
﻿anello,leone,satellite,documento,cipolla,bersaglio
posacenere,cassettiera,coccodrillo,agenda,portafoglio,pidocchio
posacenere,ciliegio,equilatero,eccentrico,piatto,libreria
lanterna,autostrada,rana,cassettiera,candela,rana
rosa,autorità,penna,spremiagrumi,soglia,cassettiera
gessetto,ciliegio,gessetto,lavagna,lattuga,crostino
cuscino,bersaglio,diario,portafoglio,coperta,succo
penna,menta,verde,viola,limone,equilatero
cavolo,bidet,pidocchio,agenda,verde,soglia
gessetto,lattuga,timone,crostino,rana,lanterna
forchetta,lavagna,cipolla,equilatero,cucchiaio,menta
cavolo,panchina,rosa,documento,portafoglio,bidet
blu,lanterna,cavolo,lattuga,spinaci,damigiana
diario,verde,﻿anello,coperta,coccodrillo,caramella
menta,lanterna,stuzzicadenti,libreria,spremiagrumi,crostino
giallo,eccentrico,cuscino,spinaci,piatto,blu
panchina,autostrada,menta,pidocchio,forchetta,spremiagrumi
lavagna,appuntamento,braccialetto,libreria,equilibrio,cassettiera
spinaci,panchina,ciotola,soglia,portafoglio,libreria
panchina,soglia,lavagna,pidocchio,﻿anello,mappa
rana,coccodrillo,fiammifero,rosa,﻿anello,panchina
piatto,agenda,sole,leone,cipolla,leone
braccialetto,succo,caramella,documento,piatto,timone
coccodrillo,equilatero,menta,autorità,spinaci,caramella
﻿anello,portafoglio,forchetta,giallo,lavagna,limone
pidocchio,documento,coperta,rana,candela,viola
penna,bersaglio,coperta,piatto,viola,documento
cipolla,pidocchio,rosa,lattuga,bidet,autorità
cucchiaio,lavagna,coperta,giallo,lanterna,equilibrio
forchetta,spinaci,diario,crostino,forchetta,panchina
equilatero,crostino,leone,autostrada,fiammifero,pidocchio
piatto,crostino,piatto,soglia,sega,appuntamento
sole,caramella,eccentrico,bersaglio,caramella,autostrada
lattuga,coccodrillo,crostino,sega,candela,giallo
﻿anello,penna,cavolo,cipolla,forchetta,blu
rosa,agenda,stuzzicadenti,agenda,posacenere,eccentrico
viola,posacenere,portafoglio,rana,giallo,autostrada
stuzzicadenti,crostino,coperta,timone,rosa,autostrada
sole,spinaci,﻿anello,timone,leone,bersaglio
rana,damigiana,equilatero,soglia,fiammifero,autorità
cuscino,sole,bidet,crostino,verde,blu
forchetta,mappa,timone,cassettiera,equilatero,autorità
rana,satellite,sole,coccodrillo,bersaglio,appuntamento
spinaci,rana,coperta,verde,coccodrillo,lanterna
forchetta,pomodoro,cucchiaio,equilibrio,succo,autostrada
candela,lanterna,forchetta,caramella,cuscino,forchetta
mappa,cassettiera,candela,equilatero,braccialetto,spremiagrumi
cuscino,succo,equilatero,panchina,timone,soglia
coperta,documento,viola,lanterna,braccialetto,gessetto
caramella,cassettiera,forchetta,bersaglio,piatto,satellite
cucchiaio,succo,lanterna,soglia,timone,cipolla
candela,spremiagrumi,cucchiaio,sega,viola,lattuga
sole,lattuga,candela,rosa,mais,leone
sega,autorità,cavolo,leone,giallo,coccodrillo
candela,posacenere,forchetta,rosa,viola,coccodrillo
diario,damigiana,cavolo,posacenere,piatto,autorità
menta,appuntamento,damigiana,cassettiera,pidocchio,mappa
viola,mappa,candela,leone,portafoglio,autorità
forchetta,sole,spremiagrumi,eccentrico,lavagna,lanterna
candela,caramella,giallo,cassettiera,forchetta,autorità
sole,ciliegio,rosa,panchina,menta,crostino
mais,pidocchio,limone,caramella,penna,soglia
stuzzicadenti,damigiana,forchetta,timone,coccodrillo,posacenere
mais,eccentrico,damigiana,equilibrio,﻿anello,equilatero
stuzzicadenti,pidocchio,cavolo,agenda,gessetto,giallo
piatto,coccodrillo,panchina,bidet,blu,coccodrillo
succo,sole,posacenere,caramella,timone,caramella
portafoglio,limone,candela,autostrada,posacenere,appuntamento
spremiagrumi,equilibrio,penna,lanterna,pomodoro,sega
viola,sega,lanterna,mappa,agenda,soglia
gessetto,lanterna,penna,coccodrillo,menta,pomodoro
timone,mais,eccentrico,sega,blu,documento
pomodoro,appuntamento,spremiagrumi,damigiana,blu,bidet
braccialetto,eccentrico,coccodrillo,ciliegio,portafoglio,ciliegio
damigiana,sega,menta,ciliegio,braccialetto,cassettiera
cucchiaio,spinaci,sega,satellite,limone,cavolo
blu,mappa,giallo,leone,﻿anello,limone
succo,coccodrillo,cuscino,cassettiera,diario,spremiagrumi
braccialetto,ciliegio,agenda,bersaglio,cipolla,rana
diario,documento,timone,rosa,leone,cassettiera
blu,viola,piatto,spremiagrumi,lattuga,bidet
diario,pomodoro,viola,bersaglio,spremiagrumi,sole
candela,verde,braccialetto,limone,cipolla,equilibrio
lattuga,cassettiera,blu,posacenere,diario,lattuga
lanterna,appuntamento,candela,autorità,limone,mais
giallo,bidet,eccentrico,soglia,coperta,viola
cucchiaio,lanterna,succo,documento,gessetto,menta
portafoglio,menta,candela,mappa,posacenere,bidet
succo,agenda,cucchiaio,stuzzicadenti,verde,lanterna
equilatero,autostrada,fiammifero,spremiagrumi,cipolla,autorità
viola,eccentrico,damigiana,autostrada,mappa,appuntamento
sole,mais,fiammifero,documento,blu,pomodoro
rosa,leone,piatto,stuzzicadenti,forchetta,cassettiera
piatto,mappa,limone,pomodoro,﻿anello,posacenere
spinaci,ciliegio,verde,damigiana,giallo,spinaci
spremiagrumi,mais,rana,bersaglio,cucchiaio,coccodrillo
fiammifero,forchetta,candela,eccentrico,lavagna,spinaci
cucchiaio,cuscino,braccialetto,viola,spinaci,soglia
﻿anello,verde,braccialetto,lavagna,menta,documento
succo,spinaci,candela,cavolo,penna,cassettiera
rana,panchina,cuscino,fiammifero,succo,crostino
cucchiaio,crostino,bersaglio,cassettiera,lavagna,rana
ciotola,libreria,penna,pidocchio,portafoglio,viola
menta,bidet,posacenere,autostrada,penna,appuntamento
timone,succo,crostino,appuntamento,spinaci,bidet
cuscino,documento,braccialetto,equilibrio,menta,mappa
equilatero,damigiana,lattuga,libreria,spinaci,lanterna
caramella,ciliegio,pomodoro,panchina,panchina,damigiana
fiammifero,equilibrio,sole,posacenere,fiammifero,caramella
posacenere,satellite,limone,eccentrico,braccialetto,documento
coccodrillo,documento,coperta,menta,libreria,bersaglio
braccialetto,coperta,﻿anello,fiammifero,equilibrio,bersaglio
stuzzicadenti,rana,piatto,menta,lanterna,bidet
ciotola,caramella,crostino,pidocchio,verde,caramella
bidet,pidocchio,caramella,pidocchio,rosa,soglia
rana,eccentrico,stuzzicadenti,giallo,rosa,spremiagrumi
cucchiaio,viola,forchetta,gessetto,viola,mais
autorità,cassettiera,blu,mais,spremiagrumi,succo
penna,damigiana,crostino,libreria,spremiagrumi,bidet
lavagna,timone,rosa,posacenere,cavolo,spinaci
stuzzicadenti,appuntamento,﻿anello,eccentrico,gessetto,rana
stuzzicadenti,limone,spinaci,crostino,﻿anello,documento
fiammifero,bidet,posacenere,equilatero,piatto,mais
cucchiaio,bersaglio,gessetto,posacenere,piatto,posacenere
verde,mappa,giallo,sega,ciotola,equilibrio
ciotola,limone,timone,libreria,gessetto,libreria
cucchiaio,mappa,timone,damigiana,cuscino,crostino
candela,pidocchio,candela,spinaci,timone,pidocchio
giallo,libreria,gessetto,sega,coperta,bersaglio
penna,cipolla,portafoglio,cipolla,lattuga,lanterna
equilatero,agenda,verde,lattuga,crostino,equilibrio
diario,cavolo,panchina,satellite,giallo,menta
stuzzicadenti,panchina,giallo,mais,piatto,spinaci
limone,sole,spinaci,eccentrico,cucchiaio,cavolo
sole,damigiana,coperta,cuscino,timone,sole
viola,sole,giallo,appuntamento,spinaci,appuntamento
braccialetto,equilatero,diario,sole,pomodoro,posacenere
forchetta,libreria,blu,appuntamento,forchetta,menta
forchetta,agenda,limone,appuntamento,fiammifero,portafoglio
ciotola,autorità,candela,penna,stuzzicadenti,equilatero
penna,succo,ciotola,diario,braccialetto,lanterna
equilatero,mappa,verde,spinaci,ciotola,pidocchio
forchetta,cipolla,verde,succo,viola,cavolo
panchina,caramella,satellite,bersaglio,lanterna,ciliegio
spinaci,autorità,ciotola,mais,diario,rana
ciliegio,cassettiera,penna,mais,ciliegio,documento
verde,pidocchio,candela,timone,braccialetto,leone
candela,gessetto,cuscino,viola,sega,bersaglio
bidet,caramella,coperta,agenda,spremiagrumi,lattuga
libreria,soglia,satellite,agenda,forchetta,bidet
pidocchio,libreria,fiammifero,viola,equilatero,bidet
spinaci,mais,candela,portafoglio,mais,posacenere
limone,cassettiera,penna,pomodoro,succo,libreria
stuzzicadenti,autorità,lavagna,panchina,fiammifero,verde
rana,caramella,portafoglio,pomodoro,cavolo,mais
limone,documento,cuscino,damigiana,rosa,bidet
diario,cassettiera,spremiagrumi,soglia,gessetto,portafoglio
menta,cavolo,posacenere,documento,verde,autorità
fiammifero,pomodoro,crostino,damigiana,fiammifero,equilatero
gessetto,satellite,lattuga,appuntamento,timone,giallo
candela,crostino,forchetta,sega,spremiagrumi,cavolo
forchetta,ciliegio,blu,ciliegio,libreria,cassettiera
lavagna,sole,candela,stuzzicadenti,equilatero,documento
sole,pidocchio,gessetto,blu,braccialetto,coccodrillo
gessetto,cipolla,equilibrio,soglia,lavagna,documento
bidet,agenda,verde,bidet,bidet,cassettiera
lavagna,blu,bersaglio,autorità,fiammifero,sega
panchina,documento,pomodoro,eccentrico,pomodoro,caramella
piatto,portafoglio,bidet,mappa,cipolla,crostino
piatto,verde,ciotola,documento,lavagna,penna
lavagna,mappa,coperta,pidocchio,lavagna,bidet
eccentrico,cassettiera,coccodrillo,equilibrio,giallo,panchina
cucchiaio,rosa,gessetto,crostino,fiammifero,cipolla
agenda,autorità,libreria,equilibrio,ciotola,cucchiaio
stuzzicadenti,cavolo,rosa,pomodoro,cuscino,spremiagrumi
coperta,equilibrio,fiammifero,posacenere,cipolla,eccentrico
blu,soglia,giallo,lattuga,coperta,equilatero
spremiagrumi,autostrada,braccialetto,autorità,satellite,cassettiera
penna,mappa,lattuga,autorità,cavolo,cassettiera
limone,sega,cavolo,soglia,gessetto,succo
gessetto,limone,limone,spremiagrumi,menta,damigiana
spinaci,coccodrillo,ciotola,cipolla,cuscino,ciliegio
cuscino,autostrada,spinaci,mappa,menta,cassettiera
succo,equilibrio,cuscino,posacenere,piatto,appuntamento
diario,fiammifero,stuzzicadenti,satellite,ciotola,rana
lavagna,satellite,braccialetto,damigiana,cuscino,timone
braccialetto,cipolla,diario,lavagna,sega,equilibrio
lanterna,satellite,giallo,lanterna,diario,menta
spremiagrumi,bersaglio,pomodoro,autorità,eccentrico,panchina
menta,caramella,blu,succo,viola,cipolla
timone,spinaci,diario,spinaci,cavolo,appuntamento
cucchiaio,pidocchio,mais,coccodrillo,giallo,spremiagrumi
giallo,cavolo,coccodrillo,leone,blu,limone
ciotola,eccentrico,pidocchio,damigiana,equilatero,cassettiera
gessetto,appuntamento,cipolla,bidet,﻿anello,menta
lavagna,bersaglio,limone,menta,spinaci,equilatero
satellite,autorità,limone,spinaci,leone,panchina
limone,equilibrio,viola,equilatero,cipolla,autostrada
posacenere,lanterna,leone,posacenere,rosa,succo
leone,crostino,succo,soglia,mappa,autorità
﻿anello,spinaci,braccialetto,giallo,cucchiaio,autorità
cucchiaio,fiammifero,succo,mais,forchetta,rana
leone,equilibrio,﻿anello,giallo,lattuga,eccentrico
posacenere,sega,stuzzicadenti,mais,rana,agenda
verde,equilibrio,stuzzicadenti,coccodrillo,timone,cavolo
ciliegio,autorità,ciotola,giallo,documento,cassettiera
caramella,mappa,coperta,coccodrillo,leone,libreria
verde,giallo,agenda,cassettiera,ciotola,coperta
rosa,cipolla,lavagna,mais,limone,mappa
fiammifero,satellite,lavagna,libreria,giallo,documento
pomodoro,autostrada,cucchiaio,rana,sole,satellite
cucchiaio,limone,limone,autostrada,candela,lattuga
cuscino,equilatero,menta,panchina,braccialetto,menta
piatto,damigiana,bidet,ciliegio,﻿anello,pidocchio
eccentrico,satellite,cuscino,pidocchio,stuzzicadenti,eccentrico
cipolla,sega,limone,succo,piatto,panchina
portafoglio,lanterna,caramella,autorità,giallo,ciliegio
menta,soglia,gessetto,autostrada,blu,pidocchio
diario,lanterna,penna,bidet,succo,equilatero
forchetta,equilibrio,verde,posacenere,panchina,mappa
verde,documento,fiammifero,piatto,eccentrico,equilibrio
portafoglio,eccentrico,rana,equilatero,verde,crostino
